You have opened javax.swing.JFrame[frame0,360,116,1200x800,invalid,layout=java.awt.BorderLayout,title=,resizable,normal,defaultCloseOperation=EXIT_ON_CLOSE,rootPane=javax.swing.JRootPane[,8,31,1184x761,invalid,layout=javax.swing.JRootPane$RootLayout,alignmentX=0.0,alignmentY=0.0,border=,flags=16777673,maximumSize=,minimumSize=,preferredSize=],rootPaneCheckingEnabled=true]
  1954.0  11.0  7.2  15.1  -2.6  10.7  3.7  95.6  -6.0  11.2  62.0  66.2
  1954.0  12.0  7.9  14.0  -0.2  10.2  5.7  107.0  -4.4  14.3  56.0  36.6
  1955.0  1.0  4.0  12.8  -10.4  7.3  0.7  59.6  -13.3  10.8  48.0  51.3
  1955.0  2.0  2.5  12.4  -7.4  6.2  -1.3  42.8  -9.6  9.7  43.0  106.4
  1955.0  3.0  4.1  13.2  -5.4  9.7  -1.6  37.1  -9.1  7.0  40.0  177.6
  1955.0  4.0  10.2  18.6  -1.0  15.0  5.4  66.1  -6.4  9.9  57.0  171.2
  1955.0  5.0  10.4  20.1  -1.0  14.4  6.4  108.3  -4.3  12.7  56.0  215.1
  1955.0  6.0  13.9  22.2  4.5  17.3  10.4  87.5  2.9  9.7  41.0  87.5
  1955.0  7.0  17.2  27.6  6.4  22.5  11.8  13.5  4.3  4.7  34.0  255.3
  1955.0  8.0  17.6  28.5  8.2  21.9  13.2  58.0  6.4  7.2  42.0  159.7
  1955.0  9.0  14.5  21.8  7.3  17.8  11.2  85.3  5.1  11.6  43.0  118.6
  1955.0  10.0  9.4  19.7  -2.3  13.6  5.1  46.1  -4.8  9.4  56.0  103.8
  1955.0  11.0  8.0  15.0  -0.4  11.1  5.0  83.1  -6.8  8.5  49.0  59.0
  1955.0  12.0  7.0  13.8  -3.4  10.3  3.7  92.8  -5.6  12.4  64.0  51.3
  1956.0  1.0  4.6  11.7  -5.9  8.1  1.1  106.6  -8.4  9.2  53.0  60.0
  1956.0  2.0  2.3  13.4  -8.3  6.5  -1.9  22.3  -10.6  8.6  44.0  85.7
  1956.0  3.0  8.3  15.2  -1.1  11.4  5.3  95.4  -3.4  13.5  50.0  82.6
  1956.0  4.0  8.7  16.2  -1.1  13.4  4.0  12.9  -5.1  8.2  41.0  146.7
  1956.0  5.0  11.7  20.1  -0.7  16.0  7.4  39.1  -3.6  11.4  49.0  225.0
  1956.0  6.0  13.4  25.0  2.2  17.2  9.6  61.4  -1.4  11.6  56.0  179.3
  1956.0  7.0  15.0  23.8  5.6  18.8  11.2  99.9  3.9  9.8  47.0  121.5
  1956.0  8.0  13.6  20.0  5.1  17.3  10.0  142.7  1.9  10.1  41.0  152.8
  1956.0  9.0  14.0  20.8  7.3  16.8  11.1  104.2  2.3  10.3  57.0  70.6
  1956.0  10.0  10.2  17.9  -1.7  13.8  6.7  65.9  -3.7  9.1  47.0  96.9
  1956.0  11.0  8.0  13.9  -3.3  10.7  5.2  57.8  -5.3  10.0  53.0  55.1
  1956.0  12.0  7.6  13.9  1.5  9.9  5.2  136.2  -1.1  12.7  69.0  34.0
  1957.0  1.0  5.8  14.3  -5.4  9.2  2.4  111.4  -7.2  11.0  58.0  76.1
  1957.0  2.0  5.7  12.9  -4.6  9.3  2.2  62.7  -6.9  10.9  74.0  102.9
  1957.0  3.0  10.4  17.0  2.7  13.1  7.6  97.1  -0.4  10.9  64.0  68.7
  1957.0  4.0  9.0  18.9  0.1  13.9  4.0  38.6  -3.3  7.1  35.0  176.8
  1957.0  5.0  11.4  21.8  3.3  16.3  6.6  41.1  -1.0  8.1  46.0  226.0
  1957.0  6.0  14.6  28.3  1.3  20.2  8.9  36.1  -1.7  6.9  33.0  261.2
  1957.0  7.0  16.0  24.6  8.5  19.6  12.5  79.8  5.1  10.6  42.0  129.5
  1957.0  8.0  15.1  25.2  3.4  18.8  11.4  60.5  1.2  9.9  58.0  129.1
  1957.0  9.0  12.9  19.5  2.6  15.9  9.8  131.8  -0.7  10.4  50.0  82.7
  1957.0  10.0  11.3  17.2  0.6  14.2  8.3  114.8  -1.6  9.3  48.0  66.0
  1957.0  11.0  6.7  13.3  -4.0  9.9  3.5  33.3  -7.2  8.1  60.0  58.9
  1957.0  12.0  6.1  13.7  -6.0  9.0  3.2  74.9  -9.0  10.2  60.0  57.0
  1958.0  1.0  5.6  13.3  -6.1  8.3  2.8  115.6  -10.9  11.2  53.0  64.1
  1958.0  2.0  6.3  13.3  -3.3  9.5  3.1  92.8  -6.8  9.4  57.0  58.8
  1958.0  3.0  5.4  14.4  -6.9  8.7  2.2  52.0  -10.1  12.8  49.0  82.1
  1958.0  4.0  8.7  19.3  -2.8  12.9  4.5  30.2  -6.7  10.2  52.0  137.7
  1958.0  5.0  10.7  20.7  0.7  14.9  6.4  97.6  -2.2  9.8  52.0  178.0
  1958.0  6.0  13.4  21.1  5.1  17.0  9.8  63.2  1.7  9.5  34.0  132.9
  1958.0  7.0  15.2  22.9  5.9  18.6  11.8  89.3  4.2  7.6  33.0  136.7
  1958.0  8.0  15.4  21.5  6.2  18.6  12.3  107.2  4.5  9.7  41.0  136.1
  1958.0  9.0  14.6  21.4  4.9  18.0  11.2  91.9  2.4  10.3  51.0  111.9
  1958.0  10.0  11.6  17.0  4.4  14.3  8.9  72.3  1.2  8.6  50.0  79.6
  1958.0  11.0  8.7  15.1  0.1  11.5  6.0  55.1  -1.5  7.3  34.0  41.7
  1958.0  12.0  5.4  12.2  -2.9  8.3  2.6  72.5  -5.7  9.3  57.0  38.0
  1959.0  1.0  3.3  11.6  -7.3  7.0  -0.5  76.0  -9.1  8.7  60.0  73.1
  1959.0  2.0  6.8  13.6  -5.6  10.5  3.2  21.2  -8.1  9.5  46.0  77.6
  1959.0  3.0  8.1  15.2  -0.8  11.4  4.7  63.7  -2.9  11.7  50.0  106.3
  1959.0  4.0  9.2  15.9  -0.6  13.0  5.3  72.1  -3.9  10.6  53.0  137.9
  1959.0  5.0  12.6  24.4  -0.5  18.0  7.3  58.0  -4.4  6.3  34.0  221.8
  1959.0  6.0  14.3  24.7  4.1  18.8  9.9  75.4  0.8  9.0  48.0  220.3
  1959.0  7.0  16.0  26.1  6.8  20.0  12.1  61.2  2.6  8.1  43.0  172.3
  1959.0  8.0  16.1  24.0  6.9  20.4  11.8  29.9  5.2  7.8  61.0  148.6
  1959.0  9.0  15.1  25.6  5.7  20.4  9.7  44.7  2.3  6.4  36.0  165.6
  1959.0  10.0  12.7  23.0  1.2  16.0  9.3  139.4  -2.3  12.4  71.0  101.6
  1959.0  11.0  7.3  14.9  -1.3  10.7  4.0  87.7  -3.1  11.0  65.0  64.8
  1959.0  12.0  6.4  12.4  -3.7  9.3  3.5  239.8  -5.7  13.9  64.0  41.2
  1960.0  1.0  4.7  13.2  -4.8  8.2  1.2  83.1  -7.1  8.8  49.0  61.6
  1960.0  2.0  4.0  14.5  -5.9  8.0  -0.1  47.2  -8.8  9.8  46.0  100.8
  1960.0  3.0  7.7  14.4  -1.1  10.9  4.5  44.7  -3.9  12.4  46.0  73.3
  1960.0  4.0  9.3  18.7  -0.6  13.8  4.8  70.6  -2.8  10.0  65.0  139.3
  1960.0  5.0  12.7  20.5  3.1  17.2  8.3  109.4  0.4  8.0  39.0  172.5
  1960.0  6.0  15.2  24.1  5.6  19.5  11.0  80.2  2.2  8.5  60.0  195.8
  1960.0  7.0  14.7  21.2  7.7  17.9  11.5  121.0  4.3  11.2  45.0  143.4
  1960.0  8.0  14.8  21.3  4.4  19.1  10.6  82.9  2.7  8.2  40.0  182.8
  1960.0  9.0  12.8  21.7  3.8  16.9  8.8  106.5  0.7  8.7  37.0  131.7
  1960.0  10.0  9.9  17.4  0.3  13.6  6.1  72.6  -3.5  7.0  36.0  87.4
  1960.0  11.0  7.2  14.3  -3.9  10.4  3.9  182.0  -7.3  11.4  67.0  61.5
  1960.0  12.0  4.4  11.6  -4.2  7.4  1.5  175.1  -5.2  9.6  53.0  52.3
  1961.0  1.0  5.0  12.8  -5.2  8.2  1.8  130.9  -6.4  11.3  60.0  50.0
  1961.0  2.0  8.4  13.4  0.1  11.0  5.8  97.1  -2.7  14.1  73.0  61.9
  1961.0  3.0  9.0  15.9  -2.3  12.6  5.4  18.0  -5.3  10.9  41.0  113.4
  1961.0  4.0  10.0  17.5  -0.6  14.1  5.9  95.9  -3.1  8.6  46.0  139.1
  1961.0  5.0  11.2  21.6  1.0  16.2  6.1  32.6  -3.3  8.9  55.0  237.7
  1961.0  6.0  13.6  20.4  4.9  17.4  9.8  42.2  2.3  9.8  32.0  142.0
  1961.0  7.0  14.4  20.3  6.4  18.0  10.8  81.1  4.8  9.4  49.0  134.9
  1961.0  8.0  14.6  23.4  5.2  18.3  11.0  76.5  1.8  12.0  48.0  162.7
  1961.0  9.0  13.6  21.9  2.9  17.6  9.6  94.2  1.6  10.4  93.0  120.8
  1961.0  10.0  10.2  17.7  0.0  13.7  6.7  84.8  -2.7  11.5  84.0  100.8
  1961.0  11.0  6.5  15.3  -2.6  9.7  3.3  67.4  -4.9  8.9  53.0  50.7
  1961.0  12.0  3.7  13.7  -7.9  7.0  0.5  83.7  -11.2  11.1  62.0  66.2
  1962.0  1.0  5.3  11.7  -8.6  8.2  2.4  147.6  -11.1  11.0  79.0  44.5
  1962.0  2.0  6.0  12.5  -2.1  9.1  2.9  37.7  -4.8  13.1  55.0  68.1
  1962.0  3.0  4.7  12.9  -7.8  9.2  0.2  68.7  -9.9  9.5  59.0  133.5
  1962.0  4.0  8.3  18.8  -0.3  13.0  3.7  57.5  -2.7  9.8  62.0  183.7
  1962.0  5.0  10.7  18.5  2.0  15.1  6.3  49.1  0.0  10.3  48.0  215.7
  1962.0  6.0  12.8  22.8  1.5  17.4  8.2  46.1  -1.1  10.2  50.0  194.2
  1962.0  7.0  14.8  22.2  7.2  18.6  11.0  53.9  5.7  8.4  38.0  135.0
  1962.0  8.0  14.0  23.1  3.7  17.8  10.3  131.9  2.6  9.6  53.0  154.5
  1962.0  9.0  12.4  19.8  1.5  16.1  8.7  107.6  -0.2  8.1  54.0  98.4
  1962.0  10.0  10.7  17.3  1.6  14.2  7.3  47.5  -2.1  7.4  48.0  87.2
  1962.0  11.0  6.5  12.9  -2.4  9.4  3.6  83.0  -5.4  7.4  45.0  46.3
  1962.0  12.0  5.4  12.5  -8.3  8.1  2.6  90.6  -9.9  13.1  57.0  55.6
  1963.0  1.0  -0.4  5.8  -11.2  2.7  -3.6  11.2  -13.3  10.3  46.0  67.4
  1963.0  2.0  2.7  10.1  -8.7  6.2  -0.9  34.7  -11.1  12.5  49.0  62.7
  1963.0  3.0  7.4  14.6  -1.7  11.2  3.6  82.2  -3.7  13.0  52.0  125.3
  1963.0  4.0  8.4  16.5  -0.4  12.0  4.7  59.4  -2.8  11.1  48.0  119.9
  1963.0  5.0  10.4  20.7  2.7  14.4  6.4  54.3  -1.6  12.5  55.0  174.7
  1963.0  6.0  14.2  24.9  6.4  18.4  10.0  46.0  3.9  9.3  43.0  181.0
  1963.0  7.0  14.7  23.8  7.0  18.4  11.0  57.8  4.6  7.9  33.0  131.1
  1963.0  8.0  14.1  21.6  6.3  17.2  11.0  91.5  2.8  10.9  48.0  114.2
  1963.0  9.0  12.8  22.1  3.4  16.6  9.0  61.1  -0.3  9.3  53.0  108.2
  1963.0  10.0  11.9  18.2  4.6  14.9  8.8  116.1  -0.1  12.1  44.0  70.4
  1963.0  11.0  7.7  14.2  -2.9  11.0  4.5  145.3  -6.2  12.4  63.0  74.4
  1963.0  12.0  4.3  12.4  -8.3  7.3  1.2  29.8  -10.6  11.1  57.0  52.4
  1964.0  1.0  6.1  12.1  -3.7  8.6  3.6  48.5  -4.5  10.7  48.0  34.9
  1964.0  2.0  6.2  13.2  -5.3  8.9  3.6  20.4  -8.2  12.4  52.0  80.1
  1964.0  3.0  7.0  12.9  -3.7  10.3  3.6  74.8  -5.2  11.7  51.0  70.6
  1964.0  4.0  8.6  16.5  -2.4  12.7  4.5  62.1  -6.5  10.8  46.0  149.5
